state,state_abbr,year,resident_population,real_gdp_millions_chained_2017_dollars,real_gdp_per_capita_chained_2017_dollars,gini_index,activity_rate_percent,land_area_sqmi_2020,population_density_per_sqmi,S_HAWES_COMPTON_socap_ma,S_CEV_formal_volunteering,S_CEV_organizational_membership,S_CEV_charitable_giving,S_CEV_informal_helping,S_CEV_talking_with_friends_and_family,S_CEV_talking_with_neighbors,S_CEV_learning_about_issues,S_CEV_discussing_issues_with_friends_and_family,S_CEV_discussing_issues_with_neighbors,S_CEV_posting_views_online,S_CEV_voting_in_local_elections,S_CEV_contacting_public_officials,S_CEV_donating_to_a_political_cause,S_CEV_attending_public_meetings,S_CEV_taking_action_with_neighbors,S_CEV_buycotting_or_boycotting,S_CEV_employer_promotes_volunteering,S_source_hawes_compton,S_source_cev,S_observed_any,S_series_note,st,democracy_mcmc,democracy_mcmc_sd,democracy_mcmc_se,democracy_additive
Kansas,KS,2019,2933756,169562.3,57797.001523,0.45,67.2,81758.590716669,35.88315275842767,,0.33986693,0.35309939,0.59855519,0.58613764,0.97907038,0.74988763,0.86937294,0.68141223,0.26728222,0.20099732,0.51560791,0.13176145,0.08254519,0.11400486,0.20680385,0.18984339,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,KS,0.182283056802415,0.283962249997371,0.00283962249997371,-0.274992203496519
Kansas,KS,2020,2938124,168056.8,57198.675073,,66.9,81758.590716669,35.9365783368496,,,,,,,,,,,,,,,,,,,0,0,0,,KS,0.240507502252275,0.284253860253389,0.00284253860253389,0.136645476131359
Kansas,KS,2021,2937946,172782.4,58810.611223,0.4599,66.6,81758.590716669,35.93440119560438,,0.31538896,0.33411679,0.5400723,0.57602773,0.96439248,0.65929601,0.80951458,0.74228159,0.31008896,0.21729258,0.51893969,0.11878411,0.10217134,0.08352137,0.15469158,0.19021949,0.39275762,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,KS,0.23743117182105,0.281471902219367,0.00281471902219367,0.136645476131359
Kansas,KS,2022,2936716,177470.1,60431.481968,0.4632,66.8,81758.590716669,35.91935690497733,,,,,,,,,,,,,,,,,,,0,0,0,,KS,0.229097289661731,0.28162811437307,0.0028162811437307,0.199641250217432
Kansas,KS,2023,2940546,183795.6,62503.902337,0.4518,67.0,81758.590716669,35.966202135141245,,0.3958573,0.3447054,0.5436128,0.5839795,0.9670317,0.7097895,0.8432988,0.6747369,0.2718151,0.1441977,0.5756234,0.1179036,0.0686941,0.1197777,0.205605,0.2418024,0.4586012,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,KS,0.227749829055482,0.28683978267613,0.0028683978267613,0.199641250217432
Kentucky,KY,2000,4049021,161101.0,39787.642494,,63.3,39491.608348244816,102.52864264972274,-0.5966758,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,KY,0.300903351032366,0.282935025919244,0.00282935025919244,-0.814705726089616
Kentucky,KY,2001,4068132,161316.4,39653.678888,,62.8,39491.608348244816,103.01256824301525,-0.58833456,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,KY,0.3097305830721,0.283475962752504,0.00283475962752504,-0.793603730460763
Kentucky,KY,2002,4089875,165435.3,40449.964852,,62.1,39491.608348244816,103.56314090666233,-0.7146099,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,KY,0.00337074263018416,0.283529885441203,0.00283529885441203,-0.994476533442371
Kentucky,KY,2003,4117170,170481.9,41407.544503,,62.3,39491.608348244816,104.25430039956794,-0.70715386,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,KY,0.0106199787889394,0.286069269763582,0.00286069269763582,-0.962218531667578
Kentucky,KY,2004,4146101,175344.6,42291.444420,,62.1,39491.608348244816,104.98688641492798,-1.0158132,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,KY,-0.193487924358106,0.283844387044404,0.00283844387044404,-1.19018669892047
Kentucky,KY,2005,4182742,182017.9,43516.406223,,62.0,39491.608348244816,105.91470377999684,-1.4173043,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,KY,-0.191966589247061,0.283832771041402,0.00283832771041402,-1.16850278398597
Kentucky,KY,2006,4219239,186332.6,44162.608470,0.46,62.4,39491.608348244816,106.83887480079099,-1.3604358,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,KY,-0.0109413889470316,0.283825620186316,0.00283825620186316,-0.98492818437077
Kentucky,KY,2007,4256672,185790.0,43646.773818,0.465,62.2,39491.608348244816,107.7867470593708,-1.2685738,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,KY,-0.0192582182933218,0.286471530128079,0.00286471530128079,-1.00624021273393
Kentucky,KY,2008,4289878,186515.9,43478.136208,0.467,61.7,39491.608348244816,108.6275839203865,-0.65975577,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,KY,-0.199761483583374,0.283629108840882,0.00283629108840882,-1.08760167786552
Kentucky,KY,2009,4317074,178112.8,41257.759306,0.464,62.0,39491.608348244816,109.31623655160325,-0.95963496,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,KY,-0.185769938149252,0.279484066747099,0.00279484066747099,-1.0685221901673
Kentucky,KY,2010,4349159,186720.6,42932.576160,0.466,61.7,39491.608348244816,110.1286876353137,-0.7940184,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,KY,0.0373888673757106,0.282566802471485,0.00282566802471485,-0.976445445936128
Kentucky,KY,2011,4374302,188389.8,43067.396810,0.4709,61.2,39491.608348244816,110.76535453878049,,,,,,,,,,,,,,,,,,,0,0,0,,KY,0.0456368483143966,0.28577820447704,0.0028577820447704,-0.971691671967783
Kentucky,KY,2012,4394147,192060.1,43708.164520,0.4667,60.8,39491.608348244816,111.26786635913996,,,,,,,,,,,,,,,,,,,0,0,0,,KY,0.0283062073518094,0.282402836385507,0.00282402836385507,-0.846263794439776
Kentucky,KY,2013,4415978,196698.0,44542.341470,0.4721,60.4,39491.608348244816,111.82066734428824,,,,,,,,,,,,,,,,,,,0,0,0,,KY,0.0263872573137817,0.287927360674656,0.00287927360674656,-0.826144913812169
Kentucky,KY,2014,4428854,196795.8,44434.926055,0.4704,58.6,39491.608348244816,112.14671129485255,,,,,,,,,,,,,,,,,,,0,0,0,,KY,-0.413255947224408,0.285554681980624,0.00285554681980624,-1.11618237319877
Kentucky,KY,2015,4443778,199487.1,44891.328955,0.4781,57.5,39491.608348244816,112.52461436399061,,,,,,,,,,,,,,,,,,,0,0,0,,KY,-0.414651119780494,0.284251738183641,0.00284251738183641,-1.11618237319877
Kentucky,KY,2016,4457755,201007.2,45091.576365,0.4813,58.1,39491.608348244816,112.87853765515536,,,,,,,,,,,,,,,,,,,0,0,0,,KY,-0.427338493113181,0.282556335512242,0.00282556335512242,-0.483599881573201
Kentucky,KY,2017,4475829,203564.0,45480.736641,0.4784,58.7,39491.608348244816,113.33620450530286,,0.28124294,0.25792049,0.50948549,0.51236584,0.9755437,0.74912813,0.8635527,0.6990833,0.3287755,0.2174517,0.5959595,0.113596,0.0558025,0.0921599,0.1589614,0.1194561,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,KY,-0.556866489268942,0.283811132254817,0.00283811132254817,-0.712910832146156
Kentucky,KY,2018,4487302,205940.1,45893.969249,0.4787,58.6,39491.608348244816,113.62672192102391,,,,,,,,,,,,,,,,,,,0,0,0,,KY,-0.349485494142103,0.286230600117365,0.00286230600117365,-0.339207108829269
Kentucky,KY,2019,4498163,211783.1,47082.131083,0.4764,58.9,39491.608348244816,113.9017423735774,,0.2621657,0.22292474,0.45005949,0.53035611,0.94973971,0.7309359,0.76408786,0.5965841,0.30118871,0.19108117,0.53811223,0.09871976,0.06369135,0.07358862,0.17681849,0.11895585,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,KY,-0.353529831489795,0.288553660381697,0.00288553660381697,-0.26277012530495
Kentucky,KY,2020,4508155,206049.6,45705.970624,,57.1,39491.608348244816,114.15475815130641,,,,,,,,,,,,,,,,,,,0,0,0,,KY,-1.0672584875809,0.283986298023322,0.00283986298023322,-0.382596939369422
Kentucky,KY,2021,4507600,215133.2,47726.772562,0.4757,57.4,39491.608348244816,114.1407045327476,,0.22617792,0.20149304,0.44737321,0.51098844,0.96578694,0.70979831,0.83847457,0.70785151,0.30398207,0.21265617,0.66053682,0.08975766,0.0554423,0.05942973,0.12661171,0.15923537,0.37127954,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,KY,-1.05224176381396,0.285010939074647,0.00285010939074647,-0.153285988796467
Kentucky,KY,2022,4511563,219755.6,48709.416227,0.4845,57.8,39491.608348244816,114.24105496580805,,,,,,,,,,,,,,,,,,,0,0,0,,KY,-1.16529009830565,0.285269572981801,0.00285269572981801,-0.316227171910312
Kentucky,KY,2023,4526154,224418.0,49582.493216,0.4759,57.7,39491.608348244816,114.61052586381082,,0.2747921,0.2286845,0.4785626,0.5129475,0.9898289,0.6865567,0.7770633,0.6514941,0.3023778,0.2063319,0.5538096,0.093898,0.0673744,0.060027,0.1597311,0.1506155,0.4253424,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,KY,-1.16695193336391,0.287368239113456,0.00287368239113456,-0.316227171910312
Louisiana,LA,2000,4471885,206556.1,46189.940036,,61.6,43210.22748265874,103.49135518424823,-0.2483714,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,LA,-0.605841396030815,0.282989921010632,0.00282989921010632,-1.08598581193175
Louisiana,LA,2001,4477875,210534.7,47016.654105,,61.5,43210.22748265874,103.62997977266087,-0.48532888,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,LA,-0.609797295434776,0.28430567224303,0.0028430567224303,-1.04319645809096
Louisiana,LA,2002,4497267,214856.1,47774.815238,,60.9,43210.22748265874,104.07876241347854,-0.47869965,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,LA,-0.405778327872464,0.283641205943504,0.00283641205943504,-0.848937242718238
Louisiana,LA,2003,4521042,223576.0,49452.316523,,60.9,43210.22748265874,104.62897937333004,-0.8854956,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,LA,-0.394842708248931,0.279522656571422,0.00279522656571422,-0.811738866922184
Louisiana,LA,2004,4552238,234620.8,51539.660273,,60.8,43210.22748265874,105.35093808119659,-0.9999232,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,LA,-0.438230721050903,0.283137072764215,0.00283137072764215,-0.837805664908972
Louisiana,LA,2005,4576628,249560.9,54529.426469,,63.2,43210.22748265874,105.9153877825963,-1.2141705,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,LA,-0.453981065777,0.283782182140123,0.00283782182140123,-0.930447509030123
Louisiana,LA,2006,4302665,247139.7,57438.750170,0.475,62.7,43210.22748265874,99.57515270491827,-1.3289975,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,LA,-0.597571171985528,0.284708694732285,0.00284708694732285,-1.03095015230554
Louisiana,LA,2007,4375581,234216.4,53528.068615,0.478,61.7,43210.22748265874,101.26262357114463,-1.1881876,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,LA,-0.580822857689938,0.285897744405892,0.00285897744405892,-0.997197438190007
Louisiana,LA,2008,4435586,237061.6,53445.384668,0.477,61.6,43210.22748265874,102.65129943553532,-1.1625222,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,LA,-0.278871365769257,0.284240721190958,0.00284240721190958,-0.843737309116182
Louisiana,LA,2009,4491648,241868.8,53848.565159,0.473,61.0,43210.22748265874,103.9487237553332,-0.8788332,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,LA,-0.265598259824295,0.279931831783786,0.00279931831783786,-0.809822240707435
